subjID	gain	loss	choice
131.0305197	0	0	4
131.0305197	0	-1	1
131.0305197	0	0	4
131.0305197	0	0	3
131.0305197	0	0	2
131.0305197	0	-1	1
131.0305197	0	0	1
131.0305197	0	-1	1
131.0305197	0	-1	2
131.0305197	0	0	2
131.0305197	0	0	2
131.0305197	0	0	2
131.0305197	1	-1	2
131.0305197	1	-1	3
131.0305197	0	-1	4
131.0305197	0	0	4
131.0305197	1	0	4
131.0305197	0	0	1
131.0305197	0	0	1
131.0305197	0	0	1
131.0305197	0	0	1
131.0305197	0	0	1
131.0305197	0	-1	1
131.0305197	0	-1	1
131.0305197	0	0	1
131.0305197	0	0	2
131.0305197	0	0	1
131.0305197	0	0	4
131.0305197	0	0	3
131.0305197	0	0	1
131.0305197	0	0	1
131.0305197	0	0	1
131.0305197	1	-1	1
131.0305197	0	-1	4
131.0305197	0	0	2
131.0305197	0	0	2
131.0305197	1	-1	1
131.0305197	0	0	3
131.0305197	0	0	2
131.0305197	0	0	3
131.0305197	0	0	2
131.0305197	0	0	3
131.0305197	0	0	2
131.0305197	0	-1	3
131.0305197	0	-1	2
131.0305197	0	0	4
131.0305197	0	0	2
131.0305197	0	0	4
131.0305197	0	0	3
131.0305197	0	0	2
131.0305197	0	0	4
131.0305197	0	0	2
131.0305197	0	-1	4
131.0305197	0	-1	3
131.0305197	1	0	2
131.0305197	1	0	4
131.0305197	0	0	1
131.0305197	0	-1	4
131.0305197	0	0	1
131.0305197	1	-1	4
131.0305197	0	-1	1
131.0305197	0	-1	2
131.0305197	1	0	3
131.0305197	0	0	1
131.0305197	0	0	2
131.0305197	1	0	1
131.0305197	0	0	2
131.0305197	0	-1	2
131.0305197	0	-1	3
131.0305197	0	-1	2
131.0305197	0	0	3
131.0305197	0	0	2
131.0305197	0	0	3
131.0305197	0	0	2
131.0305197	0	-1	3
131.0305197	0	0	2
131.0305197	0	0	3
131.0305197	1	-1	2
131.0305197	0	0	3
131.0305197	0	0	4
131.0305197	0	0	1
131.0305197	0	0	3
131.0305197	1	-1	4
131.0305197	1	0	1
131.0305197	0	-1	3
131.0305197	0	-1	1
131.0305197	0	-1	3
131.0305197	0	0	1
131.0305197	0	0	3
131.0305197	0	0	1
131.0305197	1	0	3
131.0305197	1	0	1
131.0305197	0	0	4
131.0305197	0	0	2
131.0305197	0	-1	4
131.0305197	0	0	2
131.0305197	0	0	2
131.0305197	0	0	2
131.0305197	0	-1	4
131.0305197	0	-1	2
131.0305197	0	0	4
131.0305197	0	-1	4
131.0305197	0	0	4
131.0305197	1	-1	2
131.0305197	0	0	3
131.0305197	0	-1	2
131.0305197	0	0	1
131.0305197	0	-1	2
131.0305197	0	0	4
131.0305197	0	0	3
131.0305197	0	-1	2
131.0305197	0	-1	2
131.0305197	1	-1	2
131.0305197	0	0	2
131.0305197	0	0	3
131.0305197	0	-1	3
131.0305197	0	0	4
131.0305197	1	0	1
131.0305197	0	-1	3
131.0305197	0	0	2
131.0305197	0	-1	3
131.0305197	0	0	2
131.0305197	0	0	4
131.0305197	0	0	1
131.0305197	0	0	2
131.0305197	0	-1	3
131.0305197	0	0	2
131.0305197	0	0	3
131.0305197	0	0	2
131.0305197	0	0	3
131.0305197	0	0	2
131.0305197	0	-1	3
131.0305197	0	0	2
131.0305197	0	0	2
131.0305197	0	-1	4
131.0305197	0	0	2
131.0305197	0	0	4
131.0305197	0	-1	1
131.0305197	1	-1	3
131.0305197	0	0	4
131.0305197	0	0	2
131.0305197	0	-1	4
131.0305197	0	0	2
131.0305197	0	0	4
131.0305197	1	-1	2
131.0305197	1	-1	1
131.0305197	0	0	4
131.0305197	0	0	2
131.0305197	0	0	4
131.0305197	1	0	3
131.0305197	1	0	2
131.0305197	0	0	4
131.0305197	1	0	4
131.0305197	0	0	2
131.0305197	0	0	2
131.0305197	0	0	2
110.4272752	0	0	1
110.4272752	1	0	1
110.4272752	1	0	2
110.4272752	1	-1	4
110.4272752	0	0	3
110.4272752	0	0	3
110.4272752	0	0	4
110.4272752	0	0	4
110.4272752	0	0	3
110.4272752	0	-1	4
110.4272752	0	0	4
110.4272752	1	0	4
110.4272752	0	0	3
110.4272752	0	-1	3
110.4272752	0	-1	3
110.4272752	1	0	3
110.4272752	0	0	2
110.4272752	0	0	2
110.4272752	0	0	2
110.4272752	0	0	1
110.4272752	0	0	1
110.4272752	1	0	1
110.4272752	0	-1	2
110.4272752	0	0	2
110.4272752	0	0	2
110.4272752	0	0	2
110.4272752	0	0	2
110.4272752	1	0	2
110.4272752	1	-1	4
110.4272752	0	0	4
110.4272752	0	0	4
110.4272752	0	-1	4
110.4272752	0	0	4
110.4272752	0	-1	3
110.4272752	0	0	3
110.4272752	0	-1	3
110.4272752	1	0	4
110.4272752	0	0	3
110.4272752	0	0	3
110.4272752	0	-1	3
110.4272752	1	0	3
110.4272752	0	0	1
110.4272752	0	0	2
110.4272752	0	0	4
110.4272752	1	0	2
110.4272752	0	0	1
110.4272752	1	0	1
110.4272752	0	-1	4
110.4272752	0	0	4
110.4272752	1	-1	4
110.4272752	0	0	2
110.4272752	0	-1	2
110.4272752	0	0	2
110.4272752	0	0	1
110.4272752	0	-1	3
110.4272752	1	0	1
110.4272752	0	0	4
110.4272752	0	-1	2
110.4272752	0	0	2
110.4272752	0	-1	2
110.4272752	1	0	4
110.4272752	0	-1	2
110.4272752	0	-1	2
110.4272752	0	-1	3
110.4272752	0	0	1
110.4272752	0	-1	1
110.4272752	0	0	4
110.4272752	0	-1	2
110.4272752	0	0	4
110.4272752	0	-1	4
110.4272752	0	0	3
110.4272752	0	-1	3
110.4272752	0	0	4
110.4272752	0	0	4
110.4272752	1	-1	4
110.4272752	0	-1	2
110.4272752	0	-1	3
110.4272752	1	0	1
110.4272752	0	-1	4
110.4272752	0	-1	4
110.4272752	0	0	2
110.4272752	0	0	2
110.4272752	0	0	2
110.4272752	0	0	3
110.4272752	1	0	3
110.4272752	0	0	4
110.4272752	1	-1	4
110.4272752	1	0	2
110.4272752	0	0	1
110.4272752	0	0	1
110.4272752	0	0	1
110.4272752	0	0	3
110.4272752	0	-1	3
110.4272752	0	0	2
110.4272752	0	0	1
110.4272752	1	0	2
110.4272752	1	-1	1
110.4272752	0	0	4
110.4272752	1	0	4
110.4272752	0	-1	3
110.4272752	0	0	1
110.4272752	0	0	2
110.4272752	0	0	2
110.4272752	1	-1	4
110.4272752	0	0	3
110.4272752	0	0	3
110.4272752	0	0	3
110.4272752	0	0	3
110.4272752	0	-1	2
110.4272752	0	0	3
110.4272752	1	-1	3
110.4272752	0	0	1
110.4272752	1	0	1
110.4272752	1	0	2
110.4272752	0	0	4
110.4272752	1	0	4
110.4272752	0	0	3
110.4272752	0	-1	3
110.4272752	0	0	2
110.4272752	1	-1	2
110.4272752	0	-1	3
110.4272752	0	0	3
110.4272752	0	-1	3
110.4272752	1	0	1
110.4272752	0	0	1
110.4272752	1	0	2
110.4272752	0	0	4
110.4272752	0	0	3
110.4272752	0	0	4
110.4272752	0	0	4
110.4272752	0	0	3
110.4272752	0	0	3
110.4272752	0	0	4
110.4272752	0	0	1
110.4272752	0	-1	2
110.4272752	1	0	4
110.4272752	0	0	3
110.4272752	0	0	3
110.4272752	1	0	4
110.4272752	0	0	1
110.4272752	0	0	3
110.4272752	0	0	1
110.4272752	0	0	3
110.4272752	0	0	1
110.4272752	0	-1	3
110.4272752	1	0	1
110.4272752	0	0	2
110.4272752	1	0	2
110.4272752	0	0	4
110.4272752	1	0	4
110.4272752	0	-1	2
110.4272752	0	0	2
110.4272752	0	0	1
110.4272752	0	0	1
110.4272752	0	-1	2
110.4272752	0	0	4
110.4272752	0	0	4
110.4272752	0	-1	3
110.4272752	0	0	4
110.4272752	1	0	4
110.4272752	0	0	1
110.4272752	1	0	1
110.4272752	0	0	2
110.4272752	1	0	2
110.4272752	0	0	3
110.4272752	0	0	3
110.4272752	0	-1	3
110.4272752	0	0	2
110.4272752	0	0	2
110.4272752	0	0	3
110.4272752	0	-1	3
110.4272752	0	0	2
110.4272752	0	0	2
110.4272752	0	0	2
110.4272752	0	-1	3
110.4272752	1	0	1
110.4272752	0	0	2
110.4272752	1	0	2
110.4272752	0	-1	4
110.4272752	0	-1	4
110.4272752	0	0	2
110.4272752	0	-1	2
110.4272752	0	0	4
110.4272752	1	-1	2
110.4272752	0	0	4
110.4272752	1	-1	3
110.4272752	0	0	4
110.4272752	0	0	1
110.4272752	0	0	1
110.4272752	0	0	1
110.4272752	0	0	4
110.4272752	0	-1	3
110.4272752	0	-1	4
110.4272752	0	0	2
110.4272752	0	0	4
110.4272752	1	0	2
110.4272752	1	0	1
110.4272752	0	-1	4
110.4272752	0	0	2
110.4272752	0	0	2
15.56374364	1	0	1
15.56374364	1	0	1
15.56374364	1	0	1
15.56374364	0	-1	1
15.56374364	0	-1	2
15.56374364	1	0	3
15.56374364	0	0	3
15.56374364	0	-1	3
15.56374364	1	0	1
15.56374364	0	0	1
15.56374364	0	-1	1
15.56374364	0	-1	4
15.56374364	0	0	2
15.56374364	1	0	2
15.56374364	0	0	2
15.56374364	0	0	3
15.56374364	0	0	3
15.56374364	0	-1	2
15.56374364	0	-1	2
15.56374364	0	-1	2
15.56374364	0	0	1
15.56374364	1	0	1
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	1	0	1
15.56374364	0	-1	1
15.56374364	1	-1	3
15.56374364	0	0	3
15.56374364	0	0	4
15.56374364	0	-1	2
15.56374364	1	-1	1
15.56374364	0	0	4
15.56374364	1	0	4
15.56374364	0	-1	4
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	3
15.56374364	0	0	1
15.56374364	1	-1	4
15.56374364	0	0	2
15.56374364	1	-1	3
15.56374364	1	-1	4
15.56374364	0	0	4
15.56374364	0	-1	1
15.56374364	0	-1	1
15.56374364	0	0	2
15.56374364	1	-1	3
15.56374364	1	0	4
15.56374364	0	0	4
15.56374364	1	-1	4
15.56374364	0	0	4
15.56374364	0	-1	4
15.56374364	0	0	1
15.56374364	0	0	2
15.56374364	0	-1	2
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	-1	2
15.56374364	0	0	3
15.56374364	1	0	3
15.56374364	1	0	3
15.56374364	1	0	4
15.56374364	0	0	4
15.56374364	0	0	4
15.56374364	0	0	4
15.56374364	0	0	4
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	1	-1	1
15.56374364	1	-1	1
15.56374364	1	0	1
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	0	2
15.56374364	1	0	2
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	1	0	2
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	-1	3
15.56374364	0	0	4
15.56374364	0	-1	4
15.56374364	1	-1	4
15.56374364	1	0	4
15.56374364	0	-1	1
15.56374364	0	-1	1
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	1
15.56374364	0	0	3
15.56374364	0	0	3
15.56374364	0	0	3
15.56374364	0	0	4
15.56374364	0	0	4
15.56374364	0	-1	4
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	-1	1
15.56374364	0	-1	2
15.56374364	0	-1	3
15.56374364	0	0	4
15.56374364	0	0	4
15.56374364	0	0	4
15.56374364	0	0	4
15.56374364	1	0	4
15.56374364	0	0	4
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	-1	1
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	-1	3
15.56374364	0	0	3
15.56374364	1	0	4
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	1	0	1
15.56374364	0	-1	1
15.56374364	0	-1	1
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	1	0	2
15.56374364	0	0	2
15.56374364	0	-1	3
15.56374364	0	0	3
15.56374364	0	-1	1
15.56374364	0	0	4
15.56374364	1	-1	1
15.56374364	0	-1	2
15.56374364	0	0	3
15.56374364	0	0	4
15.56374364	0	-1	1
15.56374364	0	0	1
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	3
15.56374364	0	0	3
15.56374364	0	0	4
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	-1	2
15.56374364	0	0	2
15.56374364	0	0	3
15.56374364	0	-1	3
15.56374364	0	-1	4
15.56374364	0	0	3
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	0	2
15.56374364	0	-1	2
15.56374364	0	0	4
15.56374364	0	0	4
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	-1	3
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	3
15.56374364	0	-1	3
15.56374364	0	0	1
15.56374364	1	0	1
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	0	4
15.56374364	0	0	3
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	0	2
15.56374364	0	0	3
15.56374364	1	-1	3
15.56374364	0	-1	3
15.56374364	0	-1	4
15.56374364	0	0	2
15.56374364	0	0	2
15.56374364	0	-1	2
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	0	1
15.56374364	0	0	3
15.56374364	1	0	3
15.56374364	1	0	3
15.56374364	0	0	3
15.56374364	0	0	3
15.56374364	0	0	3
15.56374364	0	0	3
94.86419805	1	0	1
94.86419805	0	-1	2
94.86419805	0	0	3
94.86419805	1	0	4
94.86419805	0	0	1
94.86419805	1	0	4
94.86419805	0	-1	4
94.86419805	0	0	4
94.86419805	0	0	2
94.86419805	0	0	4
94.86419805	0	0	3
94.86419805	1	0	4
94.86419805	0	0	4
94.86419805	1	0	4
94.86419805	0	-1	4
94.86419805	1	-1	4
94.86419805	1	0	4
94.86419805	0	0	4
94.86419805	0	0	1
94.86419805	0	0	4
94.86419805	0	0	4
94.86419805	0	0	4
94.86419805	0	-1	1
94.86419805	0	0	4
94.86419805	0	0	2
94.86419805	0	0	3
94.86419805	0	0	4
94.86419805	0	0	4
94.86419805	0	0	4
94.86419805	1	0	4
94.86419805	0	0	4
94.86419805	0	-1	4
94.86419805	0	0	2
94.86419805	1	0	4
94.86419805	1	-1	4
94.86419805	0	0	4
94.86419805	0	0	1
94.86419805	0	-1	4
94.86419805	0	-1	3
94.86419805	0	-1	2
94.86419805	0	-1	4
94.86419805	0	0	1
94.86419805	0	-1	4
94.86419805	0	-1	4
94.86419805	0	-1	4
94.86419805	0	0	1
94.86419805	0	0	4
94.86419805	1	0	4
94.86419805	1	0	4
94.86419805	0	-1	3
94.86419805	0	-1	2
94.86419805	0	0	4
94.86419805	0	0	3
94.86419805	0	-1	1
94.86419805	0	0	2
94.86419805	0	-1	2
94.86419805	0	0	4
94.86419805	0	0	1
94.86419805	0	0	3
94.86419805	0	0	4
94.86419805	0	0	2
94.86419805	0	0	2
94.86419805	0	0	1
94.86419805	0	0	3
94.86419805	0	-1	3
94.86419805	0	-1	4
94.86419805	0	-1	2
94.86419805	1	0	1
94.86419805	1	0	1
94.86419805	0	-1	4
94.86419805	1	0	2
94.86419805	0	0	1
94.86419805	0	0	3
94.86419805	0	0	4
94.86419805	1	0	2
94.86419805	0	0	2
94.86419805	0	0	1
94.86419805	0	0	2
94.86419805	0	0	1
94.86419805	0	0	3
94.86419805	0	-1	4
94.86419805	0	0	1
94.86419805	0	0	2
94.86419805	1	0	3
94.86419805	0	-1	3
94.86419805	0	0	3
94.86419805	0	0	4
94.86419805	0	0	4
94.86419805	0	0	2
94.86419805	0	-1	1
94.86419805	0	0	1
94.86419805	0	0	1
94.86419805	0	0	1
94.86419805	1	0	1
94.86419805	0	0	1
94.86419805	0	0	1
94.86419805	0	0	1
94.86419805	0	0	1
94.86419805	0	0	4
94.86419805	0	0	2
94.86419805	0	-1	4
94.86419805	1	0	3
94.86419805	1	-1	1
94.86419805	0	0	2
94.86419805	0	0	3
94.86419805	0	0	3
94.86419805	0	0	3
94.86419805	0	0	3
94.86419805	0	0	1
94.86419805	0	-1	3
94.86419805	0	-1	4
94.86419805	0	0	2
94.86419805	0	0	3
94.86419805	0	0	4
94.86419805	0	0	1
94.86419805	0	0	3
94.86419805	0	-1	4
94.86419805	0	-1	3
94.86419805	0	0	4
94.86419805	0	0	3
94.86419805	0	-1	2
94.86419805	1	-1	1
94.86419805	0	0	1
94.86419805	1	0	1
94.86419805	1	-1	4
94.86419805	0	0	1
94.86419805	1	-1	2
94.86419805	1	0	3
94.86419805	1	-1	3
94.86419805	1	0	3
94.86419805	1	-1	3
94.86419805	1	0	3
94.86419805	1	0	3
94.86419805	0	-1	3
94.86419805	1	0	3
94.86419805	0	0	1
94.86419805	0	-1	3
94.86419805	1	-1	3
94.86419805	1	0	4
94.86419805	1	-1	3
94.86419805	0	0	3
94.86419805	1	-1	3
94.86419805	0	0	2
94.86419805	0	-1	4
94.86419805	0	0	4
94.86419805	0	-1	3
94.86419805	0	0	3
94.86419805	1	0	3
94.86419805	0	0	3
94.86419805	0	0	3
94.86419805	1	-1	1
94.86419805	0	0	2
94.86419805	1	0	4
94.86419805	1	-1	3
94.86419805	0	0	4
94.86419805	0	-1	1
94.86419805	0	0	4
94.86419805	0	0	4
94.86419805	0	0	3
94.86419805	0	0	4
94.86419805	0	0	4
94.86419805	1	0	2
94.86419805	0	0	2
94.86419805	0	0	2
94.86419805	0	0	4
94.86419805	0	0	3
94.86419805	0	0	1
94.86419805	0	-1	2
94.86419805	0	0	4
94.86419805	0	0	4
94.86419805	0	0	4
94.86419805	0	0	3
94.86419805	0	-1	3
94.86419805	0	0	3
94.86419805	1	0	2
94.86419805	0	-1	2
94.86419805	1	0	2
94.86419805	0	-1	2
94.86419805	1	0	2
94.86419805	0	0	2
94.86419805	0	-1	2
94.86419805	0	0	2
94.86419805	0	0	3
94.86419805	1	0	4
94.86419805	0	0	4
94.86419805	0	0	4
94.86419805	1	-1	1
94.86419805	0	0	1
94.86419805	0	0	2
94.86419805	0	0	2
94.86419805	0	0	2
94.86419805	1	0	2
94.86419805	0	0	2
94.86419805	0	0	2
94.86419805	0	0	2
94.86419805	0	-1	4
94.86419805	0	0	2
94.86419805	0	0	1
94.86419805	0	0	3
94.86419805	0	0	2
184.5018158	1	0	1
184.5018158	0	0	2
184.5018158	0	0	3
184.5018158	0	0	1
184.5018158	0	-1	4
184.5018158	0	0	3
184.5018158	0	0	2
184.5018158	0	0	4
184.5018158	0	0	4
184.5018158	0	0	1
184.5018158	0	-1	1
184.5018158	0	-1	2
184.5018158	0	0	3
184.5018158	0	-1	3
184.5018158	0	-1	1
184.5018158	0	-1	4
184.5018158	0	0	2
184.5018158	0	0	2
184.5018158	1	0	2
184.5018158	0	0	3
184.5018158	0	-1	3
184.5018158	0	-1	1
184.5018158	0	0	4
184.5018158	0	-1	4
184.5018158	1	-1	3
184.5018158	0	0	3
184.5018158	1	0	3
184.5018158	0	0	2
184.5018158	0	0	1
184.5018158	1	-1	1
184.5018158	0	0	1
184.5018158	0	0	4
184.5018158	1	0	4
184.5018158	1	0	4
184.5018158	0	-1	4
184.5018158	1	0	3
184.5018158	0	-1	2
184.5018158	0	0	3
184.5018158	1	0	4
184.5018158	0	-1	3
184.5018158	0	0	1
184.5018158	0	0	1
184.5018158	1	0	2
184.5018158	0	0	2
184.5018158	0	-1	2
184.5018158	0	0	2
184.5018158	0	0	4
184.5018158	0	0	4
184.5018158	0	-1	3
184.5018158	0	0	1
184.5018158	1	-1	1
184.5018158	0	-1	2
184.5018158	1	0	1
184.5018158	1	0	1
184.5018158	0	0	1
184.5018158	0	-1	3
184.5018158	0	0	2
184.5018158	0	0	4
184.5018158	0	0	3
184.5018158	0	-1	1
184.5018158	0	0	2
184.5018158	1	0	3
184.5018158	0	-1	3
184.5018158	0	-1	1
184.5018158	0	0	4
184.5018158	0	0	1
184.5018158	0	0	2
184.5018158	0	0	3
184.5018158	0	0	1
184.5018158	1	-1	4
184.5018158	0	0	4
184.5018158	0	0	1
184.5018158	1	0	3
184.5018158	0	0	3
184.5018158	0	0	3
184.5018158	0	0	2
184.5018158	1	0	1
184.5018158	0	-1	1
184.5018158	0	0	3
184.5018158	1	-1	4
184.5018158	0	0	2
184.5018158	1	0	1
184.5018158	1	-1	1
184.5018158	0	-1	1
184.5018158	1	0	1
184.5018158	0	-1	3
184.5018158	0	-1	1
184.5018158	0	0	2
184.5018158	0	-1	3
184.5018158	0	0	1
184.5018158	1	0	1
184.5018158	0	-1	1
184.5018158	0	0	3
184.5018158	1	-1	1
184.5018158	0	0	2
184.5018158	0	-1	1
184.5018158	0	0	1
184.5018158	0	0	1
184.5018158	0	0	2
184.5018158	0	0	1
184.5018158	0	0	2
184.5018158	0	-1	1
184.5018158	0	-1	3
184.5018158	0	0	3
184.5018158	0	-1	3
184.5018158	0	0	3
184.5018158	1	-1	1
184.5018158	1	0	1
184.5018158	0	0	1
184.5018158	1	-1	4
184.5018158	0	0	4
184.5018158	1	0	4
184.5018158	1	0	4
184.5018158	0	0	4
184.5018158	0	-1	3
184.5018158	1	-1	3
184.5018158	0	0	3
184.5018158	1	0	1
184.5018158	1	0	1
184.5018158	0	-1	3
184.5018158	0	-1	3
184.5018158	0	0	3
184.5018158	0	0	1
184.5018158	0	0	3
184.5018158	0	0	3
184.5018158	1	0	1
184.5018158	0	0	1
184.5018158	0	0	3
184.5018158	0	-1	1
184.5018158	0	0	2
184.5018158	0	0	3
184.5018158	0	0	1
184.5018158	0	0	3
184.5018158	0	0	1
184.5018158	0	-1	2
184.5018158	1	0	4
184.5018158	0	-1	4
184.5018158	1	-1	3
184.5018158	0	-1	3
184.5018158	0	0	1
184.5018158	1	0	2
184.5018158	1	0	2
184.5018158	0	0	2
184.5018158	1	0	3
184.5018158	0	0	3
184.5018158	0	0	1
184.5018158	0	0	3
184.5018158	0	-1	1
184.5018158	0	0	4
184.5018158	0	0	3
184.5018158	0	-1	1
184.5018158	0	0	1
184.5018158	0	0	1
184.5018158	0	0	3
184.5018158	0	0	1
184.5018158	0	0	2
184.5018158	0	0	4
